37	1	865
48	2	472
40	2	874
52	1	803
23	2	402
20	1	472
19	1	425
49	2	201
66	1	136
37	2	914
39	1	425
33	1	644
28	2	472
20	1	411
30	2	842
35	2	102
54	1	204
55	2	231
47	1	896
29	1	232
28	2	313
52	1	80
51	2	476
23	1	101
37	2	880
19	1	733
17	1	402
16	1	402
40	1	100
44	2	523
50	2	23
50	1	43
17	2	234
56	1	734
19	2	586
18	2	570
20	2	415
42	1	822
34	1	43
28	2	874
62	1	874
61	2	413
24	1	41
23	2	511
62	1	492
40	1	962
30	2	460
50	2	31
53	1	951
74	2	313
34	2	570
32	2	360
53	2	402
20	1	814
24	1	562
47	1	220
42	2	263
43	2	500
53	2	313
62	1	422
48	2	470
56	1	605
31	1	485
48	2	570
23	2	315
19	1	586
31	1	385
31	2	232
40	2	365
33	2	332
34	1	720
62	1	586
47	2	201
48	1	913
56	1	485
55	2	313
43	2	581
24	1	476
43	2	360
39	1	5
39	2	313
43	2	460
19	1	720
40	2	626
79	2	402
53	1	770
48	2	101
59	1	862
49	2	43
45	1	220
45	2	220
52	2	593
30	2	535
39	1	803
36	2	485
48	1	330
46	2	570
56	2	570
28	1	43
24	2	485
33	1	960
64	1	913
64	2	451
66	1	632
50	2	230
28	2	200
36	1	983
30	2	593
39	1	720
62	1	471
61	2	492
54	2	13
59	1	500
34	2	540
37	2	360
27	2	533
27	1	713
49	1	316
64	1	392
26	1	874
27	2	71
27	1	623
40	2	535
26	1	204
23	2	315
59	2	880
43	1	172
41	2	231
48	2	422
65	1	761
32	2	255
52	1	936
50	1	734
46	2	402
32	2	883
44	1	900
36	2	500
38	1	862
34	2	476
29	1	775
26	2	350
67	1	485
57	2	562
44	1	832
25	1	562
48	2	963
50	1	951
20	2	405
79	1	31
31	1	962
27	2	586
36	1	485
30	2	452
41	1	43
57	1	422
38	2	350
18	1	992
51	1	762
27	1	56
29	2	795
49	1	192
45	2	570
17	1	425
31	1	960
29	2	480
25	1	822
25	2	451
33	2	635
37	2	660
44	1	282
41	2	1
40	1	736
34	1	551
65	1	736
52	2	231
19	1	962
67	1	21
53	2	365
52	1	722
53	2	254
20	1	626
50	2	560
75	2	526
65	1	562
45	2	470
57	2	461
61	1	425
59	1	731
43	1	714
41	2	423
67	2	492
56	1	422
54	2	360
32	1	975
30	2	784
31	2	365
36	1	913
48	1	141
49	2	500
19	2	435
16	1	425
31	1	741
25	2	516
55	2	570
71	2	832
56	1	485
55	2	540
33	2	451
30	1	972
52	2	914
47	1	715
21	1	5
26	2	570
41	1	700
41	2	781
52	1	803
51	2	570
41	2	586
55	1	500
55	2	231
19	2	365
47	2	423
48	2	1
42	1	210
50	1	353
57	1	644
70	1	762
69	2	231
49	1	644
47	2	593
17	2	472
31	1	580
25	2	524
53	1	80
46	2	470
33	2	562
36	1	35
33	2	272
78	2	770
48	1	913
49	2	476
21	2	472
23	1	653
58	2	283
47	1	481
31	2	570
69	2	570
49	1	500
45	2	485
24	1	423
20	2	405
53	2	460
52	1	913
23	1	721
21	1	101
20	1	341
21	1	341
37	1	5
32	2	485
43	2	202
18	1	422
60	1	923
44	2	451
53	2	360
18	1	402
29	1	721
28	1	422
33	1	840
29	2	913
73	1	551
49	1	896
48	2	231
19	2	496
23	2	200
47	1	1
45	2	231
16	2	540
39	1	635
33	2	43
30	1	282
39	2	1
38	1	1
39	1	722
40	2	402
43	1	836
43	2	562
17	1	962
30	1	913
22	1	626
56	1	913
53	1	623
43	2	380
55	1	492
51	2	62
56	1	21
27	1	304
58	1	192
58	2	284
46	1	220
47	2	580
30	2	832
30	1	635
27	2	586
31	2	644
33	1	422
48	1	325
68	1	211
41	1	371
40	2	291
20	1	402
30	1	762
24	1	425
41	1	623
44	2	231
41	1	71
46	2	402
25	1	992
61	1	814
57	2	570
39	1	1
17	2	472
51	2	350
61	1	392
43	1	555
41	1	2
39	2	540
51	1	912
49	2	353
21	1	992
59	1	476
58	2	570
24	1	425
44	2	832
36	2	552
47	1	826
44	2	826
64	1	470
56	2	476
34	2	350
37	1	731
50	1	485
46	2	476
30	1	2
29	2	570
69	2	570
63	1	853
27	2	411
49	2	31
30	1	961
26	1	2
41	2	31
16	1	415
54	2	243
64	1	526
17	1	962
58	2	80
38	1	623
35	1	1
36	2	313
52	1	5
50	2	341
20	2	582
34	1	913
31	2	62
25	1	485
22	2	500
21	2	411
35	1	110
35	2	586
26	2	524
27	1	822
25	1	232
63	1	836
58	2	322
50	2	832
48	1	850
21	1	694
44	1	770
34	2	15
68	1	204
52	2	540
52	1	876
24	1	876
35	1	460
30	1	930
31	2	472
29	1	100
25	2	305
39	1	43
37	2	136
50	2	423
52	1	913
71	1	714
64	2	461
30	1	960
45	1	500
46	2	524
40	2	830
18	2	472
41	1	500
78	1	501
49	2	586
61	2	885
59	1	561
43	1	775
29	2	570
29	1	313
79	2	461
34	1	470
65	1	721
35	2	461
39	1	814
63	2	231
52	1	721
51	2	350
46	2	401
35	1	913
44	1	43
43	2	570
53	1	562
45	2	313
23	2	531
50	1	470
34	2	512
41	2	1
43	1	71
28	1	53
39	1	111
39	2	516
24	1	722
23	2	80
63	1	13
59	2	514
87	2	992
55	2	461
34	2	411
39	1	402
29	1	962
32	2	2
46	1	220
43	2	5
38	1	720
42	2	570
32	1	101
30	2	451
23	2	472
72	2	423
49	2	962
36	1	962
42	2	350
46	1	770
46	2	231
32	2	962
63	2	350
59	2	13
36	2	411
57	1	471
22	1	633
38	1	720
55	1	633
54	2	23
54	1	913
18	2	476
50	1	12
51	2	492
18	2	472
30	1	102
39	1	432
39	2	401
27	1	401
27	1	512
27	2	472
27	2	462
48	2	586
78	1	425
29	1	671
28	2	554
32	2	563
31	1	770
18	2	276
20	1	653
46	1	11
46	2	243
63	2	231
52	2	524
55	1	12
52	1	43
28	1	623
36	1	554
33	2	350
44	2	282
62	1	632
61	2	420
31	1	913
32	1	11
32	2	231
47	1	234
47	2	512
30	2	234
35	1	896
30	2	470
32	2	62
30	1	532
53	1	43
36	2	570
32	1	733
29	2	21
32	2	360
50	1	485
47	2	231
19	2	476
44	1	562
50	2	472
30	1	632
28	2	230
51	1	23
45	2	231
52	1	913
55	1	341
47	2	525
17	1	562
63	1	21
59	2	21
52	2	516
24	1	425
61	1	845
57	2	845
51	1	91
58	2	775
64	1	470
60	2	832
62	1	961
42	2	313
59	1	913
61	2	570
36	1	983
41	1	912
18	2	272
42	2	402
56	2	80
33	2	405
32	1	605
19	2	413
22	1	822
48	2	460
51	1	626
23	2	423
36	1	930
37	2	254
58	1	912
38	2	231
42	2	423
30	1	814
18	2	472
48	2	451
48	1	733
18	2	460
41	1	382
44	2	500
38	1	35
33	2	471
48	1	896
48	2	460
16	2	992
57	1	733
54	2	231
72	1	22
51	2	483
24	2	365
43	1	620
38	2	496
38	2	5
42	1	825
38	2	350
40	2	913
40	2	104
46	1	526
17	1	472
19	2	524
58	1	775
59	2	896
47	1	156
47	2	23
24	2	234
52	2	231
44	1	146
45	2	231
77	2	605
44	2	234
46	1	1
17	2	472
50	2	401
35	1	374
40	2	402
45	1	43
35	2	626
17	1	422
27	2	12
29	1	31
41	2	31
36	2	913
52	1	476
51	2	231
37	2	94
45	1	913
25	2	451
29	2	562
34	1	755
38	1	62
37	2	570
59	1	720
53	2	770
48	1	471
37	2	80
54	1	620
57	2	552
60	1	896
19	2	405
34	2	593
34	1	43
45	1	43
45	2	511
22	2	526
19	1	935
71	2	392
47	1	720
40	2	832
24	2	281
17	2	476
50	2	540
53	1	220
29	1	845
27	2	841
47	1	500
48	2	472
45	1	22
50	2	413
45	2	470
44	1	480
43	1	12
43	2	452
18	1	913
52	2	350
28	1	720
21	2	832
30	2	232
26	1	913
23	2	341
37	2	432
48	1	481
49	2	742
48	2	313
59	1	980
57	2	12
31	1	104
36	1	132
16	1	155
46	1	775
47	2	43
24	1	392
36	2	392
20	2	472
50	1	210
49	2	231
48	2	511
60	1	960
54	2	570
22	2	42
32	2	392
37	1	476
35	2	313
17	1	562
46	1	462
44	2	964
20	1	913
24	2	472
27	1	425
55	2	351
58	1	620
24	1	814
51	1	231
51	2	231
54	1	132
55	2	532
29	1	562
29	1	402
33	1	422
17	2	472
26	1	893
27	2	533
62	2	402
17	1	402
17	2	402
68	2	432
49	1	734
46	2	62
29	2	231
30	1	101
41	2	460
53	1	476
25	1	896
50	1	210
16	2	992
32	2	102
34	1	106
22	2	460
20	2	526
20	2	472
38	2	22
51	1	684
30	1	960
32	2	411
78	1	392
58	1	864
58	2	480
53	1	642
43	2	402
47	1	53
46	1	720
40	2	232
17	1	422
61	2	470
47	1	231
46	2	231
24	1	896
50	1	894
29	2	874
29	1	896
40	2	143
65	1	10
41	2	570
48	1	635
42	2	402
48	2	2
55	1	325
40	2	495
19	2	500
42	1	952
45	2	581
26	2	80
31	1	620
45	2	484
48	1	734
49	2	186
61	2	500
53	1	552
28	2	476
38	1	14
22	2	874
37	1	896
33	2	620
49	2	360
50	1	102
38	1	31
36	2	494
53	2	231
53	1	155
19	2	562
27	2	522
25	1	20
41	2	313
58	2	570
59	1	913
59	2	472
43	1	14
42	2	593
50	1	385
49	2	570
19	2	201
20	2	846
53	1	962
51	2	1
61	1	2
53	1	941
53	2	526
62	1	143
49	1	620
46	2	470
61	1	734
19	2	460
37	1	795
36	2	992
53	2	476
16	2	472
25	2	482
48	2	562
49	1	913
56	1	22
44	2	201
18	2	411
29	1	210
26	2	35
48	2	23
19	1	403
31	2	401
60	1	401
52	2	330
46	1	2
45	2	401
23	2	230
21	2	234
18	1	913
59	1	5
57	2	570
47	1	136
18	1	244
37	2	332
42	1	480
17	1	402
26	2	196
50	2	360
39	2	561
46	2	472
48	1	962
65	2	73
73	1	470
61	2	471
63	1	141
65	2	842
44	2	451
22	1	562
55	1	982
23	2	524
56	2	231
55	1	62
30	1	913
62	1	500
52	2	962
18	2	472
56	2	570
26	2	411
37	1	21
32	2	772
50	1	35
50	2	350
16	1	962
41	2	781
27	1	846
40	1	12
40	2	485
59	2	500
39	1	500
46	1	146
44	2	80
58	1	734
57	2	511
28	1	640
27	2	43
66	1	155
56	2	91
52	1	800
29	1	710
27	2	524
62	1	714
43	1	21
55	1	600
55	1	770
51	2	476
21	1	770
51	2	535
24	1	814
41	1	402
37	1	960
36	2	500
52	1	13
52	2	71
42	2	481
43	1	672
70	1	71
63	2	586
25	1	633
25	2	540
19	1	644
40	2	936
38	1	715
49	2	243
55	1	912
18	2	234
50	1	720
20	2	360
49	2	102
48	2	514
22	1	365
20	1	523
27	1	726
38	1	733
28	2	540
37	1	62
33	2	231
52	1	102
50	2	23
61	2	896
55	1	962
50	2	570
58	1	154
33	1	850
63	2	832
64	1	632
22	1	962
31	2	581
66	1	874
65	2	500
58	2	62
33	2	471
40	1	21
28	2	413
29	1	684
57	1	130
47	2	200
44	2	570
61	1	305
57	2	512
46	1	413
45	2	913
54	1	913
40	2	962
48	2	570
52	1	13
21	2	531
24	2	231
52	1	360
23	2	962
40	1	770
40	2	331
62	2	254
60	1	465
31	2	231
48	1	385
31	2	80
33	1	485
29	1	470
23	2	512
57	1	733
60	1	23
43	1	155
35	2	912
26	2	472
46	1	382
43	2	43
68	1	623
31	2	411
23	2	263
26	1	720
47	2	43
45	1	196
38	2	353
43	1	620
33	2	540
18	1	642
52	1	81
49	2	5
64	2	423
65	1	952
56	2	464
32	2	411
39	2	593
25	2	584
27	1	913
27	1	402
18	2	411
48	1	385
43	1	43
40	1	635
42	2	271
46	1	895
43	2	561
16	1	413
41	2	411
68	1	904
65	2	570
32	1	471
29	1	35
25	2	231
79	2	476
42	1	733
42	2	80
42	1	14
56	1	470
51	2	512
33	2	896
35	1	22
43	1	555
48	2	62
30	2	605
37	1	610
65	2	472
44	2	432
51	1	714
47	2	470
47	1	624
35	1	2
35	2	201
38	1	232
37	2	102
40	1	141
34	2	254
57	2	360
55	1	785
60	1	1
57	1	104
52	2	842
21	2	411
28	2	332
43	2	701
24	2	593
51	1	1
59	2	360
34	2	232
35	1	176
38	2	472
34	1	762
27	2	523
41	2	992
28	1	626
26	2	593
33	2	232
79	1	414
44	2	313
39	1	210
16	2	415
48	1	476
46	2	540
41	1	913
45	1	814
42	2	896
16	1	425
37	1	626
44	2	263
54	2	360
48	1	992
32	2	896
67	2	584
49	2	570
25	1	365
61	1	913
57	2	420
61	2	54
52	2	402
41	1	632
48	1	770
44	2	472
65	1	492
63	2	230
36	2	570
58	1	896
48	1	623
46	2	512
70	2	470
51	1	23
46	2	231
21	1	580
18	2	962
52	1	992
61	2	964
28	2	313
36	1	624
54	1	1
53	2	570
19	1	535
27	1	196
26	2	231
33	1	770
50	1	623
51	2	623
48	1	402
44	2	500
47	1	60
32	1	942
24	2	470
45	2	332
46	1	292
71	1	450
47	1	450
34	2	330
36	2	373
36	1	714
37	1	110
31	2	460
26	2	524
46	2	411
33	1	896
38	2	331
56	1	84
17	1	413
48	2	775
45	1	731
39	1	146
49	1	623
28	1	720
21	2	392
57	1	500
61	2	570
23	1	626
59	2	470
36	1	155
41	2	580
33	1	231
35	2	510
37	1	652
33	2	402
33	1	623
54	1	894
49	2	476
56	1	422
46	1	421
43	1	535
39	2	832
58	2	360
44	2	324
65	2	570
68	1	285
48	1	35
48	2	570
29	2	80
31	1	552
53	2	200
58	1	485
59	1	570
50	2	476
33	2	570
33	1	220
36	1	231
35	2	234
56	1	462
49	2	2
53	2	360
24	1	660
57	2	896
30	2	781
52	2	23
54	2	104
51	1	913
43	1	770
21	1	896
24	1	476
70	2	593
62	1	626
50	2	642
52	2	570
57	1	1
59	1	822
38	2	231
43	1	30
44	1	684
32	2	402
52	1	876
50	2	562
37	1	306
40	2	306
47	1	803
50	1	676
33	1	623
24	2	913
44	2	496
51	1	1
49	2	512
21	2	230
20	2	230
70	1	531
63	2	896
47	2	422
24	1	201
21	1	402
46	1	21
38	2	593
53	1	422
51	2	570
24	1	562
42	2	896
24	2	784
21	1	772
48	1	622
77	1	635
69	2	570
32	1	803
29	2	913
38	1	2
43	2	95
23	1	962
21	1	721
24	1	485
24	2	472
61	2	220
26	2	472
35	1	31
29	2	31
20	2	580
52	1	961
25	2	353
49	2	43
39	1	14
41	1	733
39	2	512
16	1	472
70	2	411
22	2	472
59	1	626
54	2	570
34	1	62
60	1	644
51	2	350
32	2	496
40	1	1
51	1	810
49	2	414
28	1	720
32	1	810
30	2	401
59	1	80
56	2	232
58	2	846
70	1	414
42	2	462
18	2	494
46	1	770
46	2	962
46	1	962
18	2	476
59	1	231
60	1	913
53	2	35
54	1	23
27	1	660
25	1	874
20	1	476
28	2	964
53	1	282
54	2	570
60	2	512
32	2	405
36	1	32
40	1	644
43	2	540
47	1	715
44	2	524
55	2	80
22	1	80
67	1	43
54	1	620
50	2	500
27	1	660
23	2	234
56	2	540
25	1	374
51	1	202
21	1	561
21	2	411
37	1	896
39	2	12
75	2	961
51	2	461
31	2	781
24	1	913
28	1	500
29	2	231
45	2	73
20	1	422
50	1	485
35	2	100
47	2	13
47	1	263
52	1	652
34	1	620
31	2	364
48	2	832
25	2	313
53	2	423
57	1	605
30	2	461
52	1	42
52	2	201
58	1	85
43	2	85
18	1	586
73	1	492
21	1	775
30	2	570
32	1	842
36	1	700
28	2	360
55	1	913
40	1	43
34	2	12
55	1	12
48	2	313
27	2	231
27	1	481
26	1	470
25	2	365
44	1	960
44	2	524
33	2	896
40	1	960
55	2	231
64	1	476
62	2	586
66	1	470
65	2	570
36	1	153
60	2	900
66	2	522
68	1	742
40	2	401
16	1	402
52	1	562
32	2	231
49	1	770
37	2	330
39	1	814
60	1	201
61	2	282
33	1	552
30	2	570
52	1	211
39	2	12
53	1	422
51	2	460
48	1	960
48	2	540
46	1	632
46	2	512
45	2	896
37	1	496
38	2	586
36	2	514
35	1	913
35	1	762
31	2	762
30	1	635
23	2	570
20	2	494
31	1	482
29	2	230
48	1	420
46	2	500
23	2	516
22	1	425
48	2	581
39	1	434
52	1	220
52	2	85
62	1	43
23	1	154
25	2	263
32	1	210
28	2	231
52	1	53
36	2	570
33	1	741
57	1	814
49	1	234
24	1	626
53	2	405
48	2	570
41	1	422
27	2	562
24	1	413
65	2	432
32	1	733
32	2	874
40	2	964
16	1	992
64	1	842
53	2	423
36	1	172
30	2	364
68	2	570
55	1	155
53	2	5
41	1	931
35	2	850
59	2	411
51	1	1
50	2	53
18	2	590
62	1	913
84	2	570
55	2	275
33	1	102
40	1	153
64	2	423
40	2	80
52	1	204
53	2	220
22	1	962
41	2	100
39	1	421
60	1	500
54	2	12
34	1	485
32	2	80
62	1	21
62	2	231
21	2	154
18	2	472
52	2	536
52	1	635
52	2	460
47	1	402
50	1	425
53	1	605
57	2	832
20	2	500
47	2	231
22	1	781
56	1	470
39	2	912
43	1	720
47	2	874
31	2	472
43	1	471
34	1	635
24	2	472
35	1	421
32	2	470
40	1	874
52	1	832
45	2	832
22	2	313
58	2	470
35	1	402
21	1	880
43	1	722
42	2	234
23	1	980
24	2	570
37	1	476
32	2	220
52	2	470
27	2	524
29	1	623
33	1	896
33	2	460
42	2	472
40	1	913
59	1	13
43	2	136
64	1	775
51	2	220
49	1	476
43	1	623
37	2	423
18	1	402
62	2	15
56	1	104
37	1	770
39	2	71
38	1	462
27	2	325
31	1	470
65	2	570
69	1	701
39	1	720
38	2	5
20	1	961
47	2	313
41	1	485
40	2	12
52	2	540
53	1	913
73	1	470
71	2	476
39	2	570
47	1	275
30	2	570
33	1	644
45	1	720
29	1	551
36	2	80
39	1	482
62	2	570
63	1	422
28	1	626
19	1	494
25	1	626
29	1	626
52	2	961
56	1	810
52	2	422
26	2	485
24	1	476
49	1	210
36	1	100
52	2	360
49	1	770
27	1	975
68	2	512
53	1	623
51	2	570
30	2	12
36	1	470
26	1	620
25	2	874
34	2	231
65	1	605
60	2	562
24	1	341
20	2	395
30	1	623
35	2	472
58	2	501
53	1	425
29	1	524
19	2	234
45	1	110
40	2	201
39	1	775
37	2	432
58	2	461
27	1	895
47	2	570
40	1	770
39	2	570
45	2	80
50	1	12
45	2	201
17	2	422
49	1	13
50	2	231
64	2	80
31	2	231
44	2	581
79	1	52
36	1	626
21	2	425
66	1	422
37	1	141
35	2	483
48	2	402
50	1	41
52	2	472
48	2	411
65	1	815
37	1	913
81	2	461
39	2	501
48	1	720
48	2	313
42	1	822
47	2	231
77	1	626
60	2	476
49	1	762
46	2	244
20	2	470
21	1	633
57	1	306
45	2	313
22	2	476
27	2	893
28	1	472
28	2	524
39	2	472
17	2	570
29	2	230
44	1	623
45	2	405
51	1	733
50	2	570
58	2	313
53	1	1
48	2	13
23	1	651
17	2	476
45	2	974
19	1	425
24	2	561
24	2	913
50	1	963
52	1	471
50	2	13
53	2	392
57	2	992
57	1	71
52	1	700
49	2	512
18	1	975
48	2	492
53	1	5
51	2	582
38	2	470
34	1	1
63	2	770
44	1	132
43	2	495
25	1	982
37	1	623
34	2	784
45	1	470
33	1	981
26	2	35
56	1	800
58	1	101
48	1	500
45	2	512
24	1	613
30	1	20
34	2	305
54	1	153
52	2	54
40	1	644
52	1	2
20	1	5
62	1	425
60	2	562
42	1	402
41	2	401
44	1	896
60	1	495
49	2	460
44	1	962
41	2	832
46	1	913
34	2	492
43	1	5
23	2	874
22	2	781
54	2	460
30	1	421
29	2	425
42	1	136
56	1	700
52	2	254
51	1	52
41	2	495
37	1	816
20	1	842
19	2	570
53	1	743
51	2	570
29	1	702
60	2	605
21	2	476
37	1	524
59	2	331
39	1	623
61	1	652
61	2	512
60	1	472
49	2	14
67	2	420
57	2	80
40	1	422
25	1	414
30	1	476
30	2	965
35	2	230
55	1	81
50	1	155
74	2	880
40	1	832
20	1	214
20	1	196
50	1	155
47	2	501
22	1	141
37	2	360
41	1	620
19	1	350
52	1	60
51	2	43
23	1	411
23	1	232
43	2	231
45	1	10
18	2	601
55	1	814
56	1	306
53	2	313
21	2	20
18	2	365
53	1	861
50	2	472
45	1	652
45	2	570
84	2	524
54	1	100
50	2	85
30	1	863
33	2	570
55	2	73
49	2	642
41	2	570
43	1	814
45	2	512
58	2	842
41	2	402
34	2	350
27	2	360
25	2	992
61	1	951
47	2	570
23	1	992
73	2	215
51	1	192
53	2	220
36	2	492
39	1	155
35	2	832
33	1	470
69	1	913
57	2	472
58	1	476
58	1	476
51	2	313
34	1	471
33	2	230
50	2	313
31	1	485
28	2	210
51	1	204
49	2	570
23	2	80
65	1	91
64	2	11
43	2	516
23	1	626
31	1	290
30	2	524
38	1	913
62	2	474
51	2	313
29	1	423
16	1	895
37	2	570
17	1	415
31	1	822
29	2	313
32	1	380
54	2	403
58	1	562
53	2	365
51	1	816
16	2	992
50	1	11
39	2	43
46	1	232
30	1	101
22	1	220
61	1	561
42	1	913
32	1	896
41	2	880
23	1	605
47	1	255
45	2	422
36	2	451
55	1	472
47	2	420
68	2	570
19	1	731
21	2	422
49	1	100
20	2	514
25	1	874
19	1	111
22	2	360
54	1	485
56	2	476
25	2	405
48	1	862
39	2	540
38	2	582
46	2	570
48	1	626
33	1	804
76	1	874
39	2	500
21	2	586
20	1	476
41	2	472
30	2	642
27	1	620
58	1	770
50	2	511
44	2	644
38	1	734
58	1	874
22	2	964
52	2	231
57	1	374
48	1	964
44	2	880
16	2	551
47	1	733
26	2	360
54	1	21
48	2	472
26	1	21
65	1	22
67	1	962
49	1	874
23	2	531
25	1	962
69	1	515
68	2	476
50	2	232
58	1	232
41	1	894
47	1	101
32	2	472
17	1	562
44	2	472
28	2	360
45	2	814
67	2	313
28	1	435
33	2	584
25	2	470
27	2	31
21	2	470
32	2	353
37	2	401
38	1	402
27	1	31
24	2	80
50	1	722
51	2	570
35	1	562
30	2	62
76	2	470
55	1	476
43	1	754
38	2	232
46	1	895
45	2	775
23	1	775
53	1	894
44	2	912
17	2	472
67	2	360
57	1	646
42	1	402
71	1	485
61	1	635
50	1	485
49	2	231
22	1	962
60	1	470
49	2	584
59	1	220
41	1	700
49	2	570
19	2	472
34	2	741
33	1	741
31	2	422
67	2	23
33	2	231
39	1	962
34	2	492
35	1	392
28	2	232
69	2	402
46	2	313
48	1	200
22	1	412
50	1	535
45	2	2
28	2	365
37	1	822
41	1	826
56	1	481
61	2	476
28	1	153
45	1	913
41	2	880
50	1	392
48	2	215
52	2	524
59	1	392
22	2	411
23	1	401
33	2	330
34	1	23
30	1	715
30	2	563
37	1	201
33	2	313
48	1	962
63	2	80
38	1	234
33	2	460
50	1	623
47	2	80
30	1	382
50	1	775
44	2	460
19	1	402
62	1	770
56	2	561
31	2	570
30	1	960
51	2	510
48	1	13
42	2	570
30	2	476
30	1	402
52	1	422
44	1	176
43	2	570
26	2	570
38	1	471
44	2	472
29	2	231
31	2	533
54	1	423
53	2	360
42	1	913
45	2	411
33	1	962
30	2	254
60	1	374
52	1	210
55	2	470
57	2	461
37	1	600
39	2	231
31	2	401
30	1	770
45	1	734
41	2	962
79	1	470
47	1	470
61	1	485
37	1	13
23	2	365
22	2	83
21	2	570
32	1	480
32	2	484
53	1	275
45	1	822
31	1	624
50	2	94
48	1	620
34	1	472
32	2	13
42	1	425
39	2	936
19	1	425
51	2	476
34	2	232
23	2	570
22	1	470
44	1	961
41	1	913
37	2	832
20	1	626
33	1	913
34	2	626
57	2	206
58	1	304
51	1	210
47	1	620
45	2	555
23	2	411
21	2	364
20	2	582
21	2	484
50	1	14
39	1	470
30	2	254
30	2	516
67	2	402
53	1	896
50	2	254
52	1	143
53	2	43
58	1	975
54	2	394
36	1	962
54	2	360
62	2	896
63	1	720
59	2	570
41	2	315
41	1	5
56	2	512
31	1	864
25	2	570
32	2	100
41	1	863
35	2	234
41	2	313
50	1	865
51	2	422
59	1	814
23	2	402
29	1	403
52	2	35
58	2	484
62	1	962
69	1	642
57	2	580
50	1	913
42	2	233
20	1	260
18	2	254
45	1	2
43	1	22
39	2	500
44	1	161
44	2	500
44	1	874
16	2	992
60	1	476
56	2	472
33	1	285
40	2	43
53	1	951
45	2	91
27	1	913
70	2	964
46	1	495
41	2	992
44	2	275
17	1	562
20	1	992
64	2	522
36	2	913
46	2	524
42	1	913
64	2	582
44	1	15
43	2	401
49	2	201
38	1	741
29	2	331
73	2	470
34	2	562
54	2	423
41	1	623
45	2	231
31	1	471
30	2	313
29	1	485
36	2	485
48	2	231
55	1	306
59	1	34
36	1	913
40	2	531
35	2	581
33	2	350
33	1	913
59	2	623
62	1	620
30	2	351
47	1	733
45	2	580
62	1	814
55	2	495
63	1	425
57	2	842
36	2	913
19	2	992
16	1	423
28	2	362
33	1	775
41	1	425
52	1	803
42	2	842
51	1	43
45	2	232
51	1	624
28	2	243
30	1	231
22	2	214
52	2	350
52	1	12
52	2	231
34	2	353
42	1	635
37	2	12
17	2	395
40	1	1
37	2	520
41	1	421
42	2	570
53	1	231
38	2	331
34	1	624
37	1	632
21	2	516
27	2	494
49	1	470
57	2	552
23	1	983
25	1	482
25	1	983
21	1	20
28	1	484
49	1	896
51	2	360
21	2	561
22	1	282
45	2	2
49	1	581
17	2	476
30	1	913
36	1	231
37	2	313
42	2	586
51	1	620
16	2	415
76	1	425
65	1	733
29	2	365
33	1	714
32	1	21
32	2	231
50	1	896
42	1	22
39	2	341
19	2	472
16	1	275
45	1	734
37	2	360
18	1	626
69	2	775
51	1	425
48	2	230
21	2	472
65	2	422
22	2	516
53	2	470
67	1	272
48	1	204
44	2	80
33	1	586
50	2	202
54	1	56
21	1	425
30	1	850
26	2	341
43	2	500
52	1	735
36	2	316
49	1	201
53	2	231
66	1	810
64	2	350
46	2	231
17	1	476
43	2	880
49	1	371
35	2	570
68	1	392
54	2	233
48	1	874
61	2	360
19	1	570
25	2	402
51	1	470
45	2	524
19	1	562
32	2	23
33	1	553
66	1	1
51	1	62
32	1	560
31	2	526
25	1	425
56	2	775
41	1	220
38	2	364
43	1	392
42	2	1
46	1	772
40	2	872
22	1	814
47	1	35
44	2	570
24	1	660
68	1	562
62	2	775
19	1	660
20	1	476
47	1	652
49	2	832
21	1	842
61	1	814
25	1	485
21	2	586
62	2	350
30	2	524
36	1	385
64	2	351
18	2	360
29	1	796
21	2	200
21	2	561
27	2	62
30	1	485
59	1	401
52	2	23
45	1	192
44	2	570
18	2	526
58	2	472
62	1	803
71	2	476
44	1	775
17	1	742
40	2	570
54	1	500
67	2	470
40	1	371
49	2	254
23	1	731
47	2	13
50	1	460
49	2	874
50	2	476
47	1	422
39	1	913
36	2	470
40	1	14
20	2	411
37	1	372
35	2	570
59	1	422
55	2	414
67	1	424
42	2	404
29	1	392
30	2	350
51	1	2
50	2	913
40	2	472
20	1	411
44	1	644
36	2	470
67	1	585
34	1	635
33	2	570
53	1	580
42	1	960
43	2	522
66	1	736
64	2	365
58	1	563
47	1	875
40	2	875
53	1	422
36	1	422
34	1	715
41	1	620
28	2	494
31	1	232
32	2	231
40	1	900
50	2	15
18	1	425
28	1	471
28	1	172
31	2	232
25	1	913
65	1	850
30	1	850
45	2	313
22	2	501
17	2	605
35	2	913
62	1	912
27	1	402
56	1	700
56	2	332
46	1	34
40	2	365
67	2	422
43	1	622
44	1	960
40	1	182
50	1	136
50	2	471
60	2	581
47	1	880
48	2	842
33	2	562
35	1	633
35	1	736
27	2	230
51	2	531
41	1	913
37	2	422
31	1	14
57	2	501
43	2	570
18	1	881
18	1	402
54	2	401
38	1	734
40	1	231
25	2	460
27	1	894
57	1	913
70	1	644
51	1	913
51	2	350
40	2	503
42	1	770
40	2	770
42	1	724
42	2	470
18	1	992
33	2	360
67	1	736
25	1	476
37	1	642
48	2	512
64	2	472
56	1	422
38	2	205
16	1	425
37	1	234
54	1	5
54	2	254
40	1	913
38	2	570
40	1	724
39	1	155
40	2	483
60	2	472
44	1	470
55	2	471
50	1	535
24	1	402
41	2	102
52	1	176
34	1	913
50	1	470
